vx_kms,vz_kms,f_s2_m5,total_eV,conv_eV,hall_eV
-10.0,190.0,1.2543751006689883e-180,4857.935865040002,4722.424377212809,135.51149775863834
0.0,190.0,2.294678351129207e-174,4807.84383943535,4737.261911201631,70.58192453382364
10.0,190.0,2.0980079720795717e-25,4787.087482950393,4973.275142118863,-186.18765820185084
20.0,190.0,9.723383773183757e-53,5128.623938487599,4897.105965563226,231.51798910860487
30.0,190.0,0.0,NaN,NaN,NaN
40.0,190.0,0.0,NaN,NaN,NaN
50.0,190.0,0.0,NaN,NaN,NaN
60.0,190.0,0.0,NaN,NaN,NaN
70.0,190.0,0.0,NaN,NaN,NaN
80.0,190.0,0.0,NaN,NaN,NaN
90.0,190.0,0.0,NaN,NaN,NaN
100.0,190.0,0.0,NaN,NaN,NaN
110.0,190.0,0.0,NaN,NaN,NaN
120.0,190.0,0.0,NaN,NaN,NaN
130.0,190.0,0.0,NaN,NaN,NaN
140.0,190.0,0.0,NaN,NaN,NaN
150.0,190.0,0.0,NaN,NaN,NaN
160.0,190.0,0.0,NaN,NaN,NaN
170.0,190.0,0.0,NaN,NaN,NaN
180.0,190.0,0.0,NaN,NaN,NaN
190.0,190.0,0.0,NaN,NaN,NaN
200.0,190.0,0.0,NaN,NaN,NaN
-200.0,200.0,2.2745447518320735e-68,-3763.44683365906,-3785.5499739020024,22.10316071455046
-190.0,200.0,9.045081796534257e-146,-6200.994203762341,-6238.405581225935,37.411496593483264
-180.0,200.0,3.0007341794944012e-58,-88.9818831829547,-135.01305167502204,46.031194102689795
-170.0,200.0,8.358564774873382e-75,4944.398793156977,4806.067202588737,138.33167570925625
-160.0,200.0,1.2714067623017692e-78,4969.663704289807,4552.156686765138,417.507016870101
-150.0,200.0,2.5243838271342845e-101,4979.568903823647,4577.594174471248,401.97477695512237
-140.0,200.0,2.1661075423708415e-244,5469.020193304067,4451.025280874097,1017.9949390598256
-130.0,200.0,4.012631461150208e-241,5469.352336643134,4454.385809948292,1014.9665616481668
-120.0,200.0,4.2161969396994856e-238,5458.241765163707,4453.220214225992,1005.0215818020447
-110.0,200.0,1.063357874114544e-238,5438.3714226105285,4451.67901153507,986.6924271635687
-100.0,200.0,2.3166642807222633e-237,5406.49691699244,4451.761120042382,954.7358034055931
-90.0,200.0,5.286441449578455e-226,5353.976460791919,4452.798627959727,901.177840858646
-80.0,200.0,2.214788206091048e-213,5287.526383068941,4457.712455196566,829.8139527312511
-70.0,200.0,2.444120337348017e-202,5222.1905101342445,4471.155760970169,751.0347817490153
-60.0,200.0,8.416585010382357e-198,5158.399673520458,4495.684036934989,662.7156766501364
-50.0,200.0,3.3747141683403786e-218,5079.328724755532,4537.127796948311,542.2009710712712
-40.0,200.0,1.5659097544211073e-187,4875.055030975499,4566.634414533683,308.4206591931677
-30.0,200.0,9.076762322299232e-170,4692.486430171268,4626.506482737945,65.97998794888993
-20.0,200.0,8.022683193211797e-155,4497.512858884477,4688.394038889301,-190.8811511705185
-10.0,200.0,8.474137160860684e-237,4846.80936614583,4717.412094908587,129.39728516614886
0.0,200.0,1.0272831412211097e-223,4774.692699786781,4737.9063636163555,36.7863400322365
10.0,200.0,2.339944636461895e-249,4653.30785867691,4767.737830381104,-114.42996956712294
20.0,200.0,0.0,NaN,NaN,NaN
30.0,200.0,2.336972146207349e-74,5625.823630215374,5556.8737950575405,68.94985113332991
40.0,200.0,0.0,NaN,NaN,NaN
50.0,200.0,0.0,NaN,NaN,NaN
60.0,200.0,0.0,NaN,NaN,NaN
70.0,200.0,0.0,NaN,NaN,NaN
80.0,200.0,0.0,NaN,NaN,NaN
90.0,200.0,0.0,NaN,NaN,NaN
100.0,200.0,0.0,NaN,NaN,NaN
110.0,200.0,0.0,NaN,NaN,NaN
120.0,200.0,0.0,NaN,NaN,NaN
130.0,200.0,0.0,NaN,NaN,NaN
140.0,200.0,0.0,NaN,NaN,NaN
150.0,200.0,0.0,NaN,NaN,NaN
160.0,200.0,0.0,NaN,NaN,NaN
170.0,200.0,0.0,NaN,NaN,NaN
180.0,200.0,0.0,NaN,NaN,NaN
190.0,200.0,0.0,NaN,NaN,NaN
200.0,200.0,0.0,NaN,NaN,NaN
